149156,9,5331
99650,65,219
57722,2,761
103689,1,60
1000733,4,1006
165301,9,378
1173535,65,635
167832,1,73
46015,2,627
4909,1,10
90830,3,392
349,1,1
15154,4,183
2955,1,2
91133,1,1
66339,1,1
168158,3,467
1172754,9,208
671,1,99
53533,4,183
91250,6,762
1164262,8,6963
11451,1,110
3354,1,2
179543,1,104
81495,7,1965294
23047,4,536
1016174,8,402
637457,1,110
64057,1,2
167678,2,314
21019,2,314
241758,7,1965294
84968,6,762
476359,9,8496
1168353,5,1957124
41521,4,906
1164626,1,2
1170810,1,1
44641,3,392
414761,1,2
9290,4,361
301,1,1
558050,1,49
165312,9,378
139323,6,762
119,1,1
1359,1,151
903656,4,14
832449,1,2
149149,9,5331
473671,9,1017
1168810,4,183
576,1,72
13391,1,110
545308,1,1
161,1,1
237311,65,1951986
338284,65,21118
1012454,9,1017
160713,9,378
49499,9,208
10126,2,627
1171063,1,1
417,1,37
233632,1,1
136,1,1
1168342,65,4183
157,1,1
667,1,99
583630,2,552
1064197,9,1708303
191339,7,1965294
1169761,4,183
3498,1,60
54569,3,282
31056,1,1
749,1,119
460154,4,2131
485289,9,378
677885,1,123
752,1,119
1164599,6,4765
1164620,1,1
1120701,2,314
1114348,4,183
1173439,65,219
1168699,2,314
44901,2,627
196369,7,1965294
1172883,1,1
861320,2,314
146,1,1
1140,2,314
244048,1,2
628080,1,1
1164565,1,1
25391,2,1057
193493,7,1965294
1175263,1,151
1300,4,183
176,1,1
233139,4,183
244975,1,110
1075674,7,1965294
1172366,7,1951841
577,1,72
103444,1,1
575031,1,49
145801,65,635
661816,1,1
8314,1,1
259325,65,4183
682,1,99
673,1,99
239,1,1
8981,2,223
312,1,1
165327,9,378
1022481,2,314
10804,4,1517767
17809,1,104
1176083,1,2
58692,2,185
10203,4,1517767
1169219,1,1
23062,4,3193
121916,6,762
28354,2,223
13076,3,282
1171999,1,1
